date,time,windDir,windSpeed,temp,dewPoint,pressure
2011-01-01,00:20,320,05,06,02,1025
2011-01-01,01:20,310,04,06,02,1025
2011-01-01,02:20,300,05,06,02,1025
2011-01-01,03:20,270,05,05,02,1025
2011-01-01,04:20,260,07,05,02,1024
2011-01-01,05:20,270,08,05,02,1024
2011-01-01,06:20,270,08,05,02,1024
2011-01-01,07:20,280,06,05,02,1024
2011-01-01,08:20,290,05,05,02,1024
2011-01-01,09:20,290,06,05,03,1024
2011-01-01,10:20,290,04,06,03,1024
2011-01-01,11:20,320,05,06,04,1024
2011-01-01,12:20,330,04,07,05,1024
2011-01-01,13:20,330,05,07,05,1024
2011-01-01,14:20,340,04,07,05,1024
2011-01-01,15:20,360,05,07,05,1024
2011-01-01,16:20,050,07,06,05,1025
2011-01-01,17:20,060,07,06,04,1025
2011-01-01,18:20,060,05,05,03,1025
2011-01-01,19:20,060,05,05,03,1025
2011-01-01,20:20,060,06,05,02,1026
2011-01-01,21:20,030,04,05,02,1026
2011-01-01,22:20,030,05,04,02,1026
2011-01-01,23:20,360,04,04,02,1027
2011-01-02,00:20,020,04,04,01,1027
2011-01-02,01:20,030,04,03,01,1027
2011-01-02,02:20,030,05,03,01,1027
2011-01-02,03:20,020,04,03,00,1027
2011-01-02,04:20,360,04,03,00,1027
2011-01-02,05:20,010,04,02,-00,1027
2011-01-02,06:20,020,05,02,-01,1027
2011-01-02,07:20,360,04,02,-00,1028
2011-01-02,09:20,360,04,02,-00,1029
2011-01-02,10:20,360,05,03,-00,1029
2011-01-02,12:20,360,04,04,-00,1029
2011-01-02,13:20,360,04,04,-01,1028
2011-01-02,14:20,360,04,04,-01,1028
2011-01-02,16:20,360,03,03,-01,1028
2011-01-02,17:20,350,03,03,-01,1029
2011-01-02,21:20,310,04,02,-02,1028
2011-01-02,22:20,300,04,02,-02,1028
2011-01-02,23:20,290,05,02,-02,1028
2011-01-03,00:20,300,04,02,-02,1028
2011-01-03,01:20,290,04,02,-02,1028
2011-01-03,02:20,300,02,02,-02,1027
2011-01-03,03:20,270,02,01,-02,1027
2011-01-03,04:20,040,04,01,-02,1027
2011-01-03,06:20,280,03,-00,-03,1026
2011-01-03,07:20,290,02,-01,-03,1026
2011-01-03,08:20,330,02,-00,-03,1026
2011-01-03,13:20,150,04,02,-02,1024
2011-01-03,15:20,170,04,02,-01,1023
2011-01-03,16:20,130,04,02,-02,1022
2011-01-03,18:20,160,05,02,-02,1021
2011-01-03,19:20,160,05,02,-01,1021
2011-01-03,20:20,160,04,02,-01,1021
2011-01-03,21:20,170,04,02,-01,1020
2011-01-03,22:20,160,05,02,-01,1020
2011-01-03,23:20,150,03,01,-01,1019
2011-01-04,01:20,170,02,02,-01,1018
2011-01-04,02:20,150,03,02,-00,1018
2011-01-04,07:20,270,05,02,00,1015
2011-01-04,08:20,310,02,01,-00,1015
2011-01-04,09:20,210,05,01,00,1015
2011-01-04,10:20,210,05,02,01,1014
2011-01-04,11:20,200,05,03,01,1013
2011-01-04,12:20,240,05,03,01,1013
2011-01-04,13:20,220,07,04,00,1012
2011-01-04,14:20,220,06,04,00,1012
2011-01-04,15:20,220,07,04,01,1012
2011-01-04,16:20,230,09,04,01,1011
2011-01-04,17:20,220,07,03,01,1011
2011-01-04,18:20,220,08,04,02,1010
2011-01-04,19:20,210,09,04,02,1010
2011-01-04,20:20,200,07,04,02,1009
2011-01-04,21:20,200,08,04,02,1009
2011-01-04,22:20,190,08,04,02,1008
2011-01-04,23:20,220,09,05,03,1008
2011-01-05,00:20,210,10,05,04,1007
2011-01-05,01:20,210,09,06,04,1007
2011-01-05,02:20,220,08,06,04,1007
2011-01-05,03:20,200,09,05,04,1006
2011-01-05,04:20,210,10,06,03,1005
2011-01-05,05:20,200,12,05,03,1004
2011-01-05,06:20,200,13,05,02,1003
2011-01-05,07:20,190,11,04,01,1003
2011-01-05,08:20,190,11,04,01,1002
2011-01-05,09:20,180,12,05,01,1002
2011-01-05,10:20,190,14,06,01,1001
2011-01-05,11:20,190,15,06,01,1000
2011-01-05,12:20,190,15,06,00,0999
2011-01-05,13:20,190,15,06,01,0998
2011-01-05,14:20,190,13,06,01,0997
2011-01-05,15:20,200,10,05,03,0997
2011-01-05,16:20,190,09,05,03,0996
2011-01-05,17:20,190,09,05,04,0995
2011-01-05,21:20,260,08,07,06,0994
2011-01-05,22:20,240,05,07,05,0994
2011-01-05,23:20,350,03,05,04,0994
2011-01-06,01:20,270,02,05,04,0994
2011-01-06,02:20,280,05,05,04,0995
2011-01-06,03:20,260,02,05,04,0994
2011-01-06,04:20,190,03,04,03,0994
2011-01-06,05:20,220,03,05,04,0994
2011-01-06,10:20,060,04,05,04,0994
2011-01-06,11:20,050,05,05,03,0994
2011-01-06,12:20,040,05,04,03,0993
2011-01-06,13:20,020,04,04,03,0993
2011-01-06,14:20,030,05,03,01,0993
2011-01-06,15:20,350,03,03,01,0994
2011-01-06,17:20,280,04,03,02,0996
2011-01-06,18:20,280,04,03,02,0997
2011-01-06,19:20,260,05,03,02,0999
2011-01-06,20:20,280,03,03,02,0999
2011-01-06,21:20,290,03,03,02,1001
2011-01-06,22:20,310,02,03,02,1001
2011-01-07,00:20,080,02,02,01,1002
2011-01-07,01:20,070,02,01,01,1002
2011-01-07,02:20,090,03,02,01,1002
2011-01-07,03:20,100,06,03,02,1002
2011-01-07,04:20,090,07,03,02,1002
2011-01-07,06:20,080,08,03,02,1001
2011-01-07,07:20,080,10,03,02,1000
2011-01-07,08:20,100,10,04,03,0999
2011-01-07,09:20,100,09,04,03,0999
2011-01-07,10:20,360,04,05,04,0999
2011-01-07,11:20,090,04,05,05,0999
2011-01-07,13:20,140,05,08,07,0997
2011-01-07,14:20,180,08,10,09,0997
2011-01-07,15:20,180,09,10,08,0997
2011-01-07,16:20,180,09,10,08,0997
2011-01-07,17:20,190,11,10,09,0997
2011-01-07,18:20,210,11,10,08,0997
2011-01-07,19:20,210,09,10,08,0997
2011-01-07,20:20,210,09,09,08,0997
2011-01-07,21:20,190,09,10,08,0997
2011-01-07,22:20,200,11,10,08,0996
2011-01-07,23:20,190,08,10,08,0996
2011-01-08,00:20,180,09,09,07,0995
2011-01-08,01:20,180,10,09,07,0994
2011-01-08,02:20,180,12,10,08,0993
2011-01-08,03:20,180,14,10,07,0991
2011-01-08,04:20,190,14,09,07,0990
2011-01-08,05:20,180,11,09,08,0988
2011-01-08,06:20,200,16,10,08,0986
2011-01-08,07:20,240,17,10,08,0988
2011-01-08,08:20,230,16,10,08,0990
2011-01-08,09:20,250,19,09,07,0992
2011-01-08,10:20,250,15,09,06,0994
2011-01-08,11:20,260,14,09,06,0996
2011-01-08,12:20,280,18,07,03,0998
2011-01-08,13:20,280,12,07,02,0999
2011-01-08,14:20,270,11,06,02,1000
2011-01-08,15:20,270,12,06,01,1001
2011-01-08,16:20,260,11,04,00,1002
2011-01-08,17:20,250,09,04,-01,1003
2011-01-08,18:20,240,09,03,-01,1003
2011-01-08,19:20,220,08,03,-00,1003
2011-01-08,20:20,220,09,02,-00,1004
2011-01-08,21:20,230,09,02,-01,1004
2011-01-08,22:20,210,07,02,-01,1004
2011-01-08,23:20,210,07,02,-01,1004
2011-01-09,00:20,210,08,01,-01,1004
2011-01-09,01:20,240,09,01,-01,1004
2011-01-09,02:20,230,10,02,-00,1005
2011-01-09,03:20,230,09,02,00,1005
2011-01-09,04:20,250,09,03,01,1006
2011-01-09,05:20,260,10,03,01,1007
2011-01-09,06:20,230,10,03,00,1007
2011-01-09,07:20,240,08,02,-00,1008
2011-01-09,08:20,230,06,01,-01,1009
2011-01-09,09:20,240,08,02,-00,1010
2011-01-09,10:20,270,09,04,00,1011
2011-01-09,11:20,270,11,05,00,1012
2011-01-09,12:20,270,11,06,01,1012
2011-01-09,13:20,260,08,07,00,1013
2011-01-09,14:20,280,11,07,-00,1013
2011-01-09,15:20,270,10,06,-00,1014
2011-01-09,16:20,280,09,04,-00,1015
2011-01-09,17:20,220,07,04,-00,1016
2011-01-09,18:20,230,06,04,-00,1016
2011-01-09,19:20,220,07,03,-00,1017
2011-01-09,20:20,230,09,02,-01,1017
2011-01-09,21:20,230,08,02,-01,1018
2011-01-09,22:20,220,06,02,-01,1018
2011-01-09,23:20,200,04,02,-01,1018
2011-01-10,00:20,200,04,-01,-02,1018
2011-01-10,01:20,130,02,-01,-02,1018
2011-01-10,02:20,170,03,-01,-02,1018
2011-01-10,03:20,140,03,-01,-02,1017
2011-01-10,04:20,160,04,00,-01,1017
2011-01-10,05:20,170,05,00,-01,1016
2011-01-10,06:20,150,06,00,-00,1015
2011-01-10,07:20,160,07,02,01,1015
2011-01-10,08:20,180,06,03,02,1015
2011-01-10,09:20,170,08,05,03,1015
2011-01-10,10:20,190,10,06,04,1014
2011-01-10,11:20,190,12,07,05,1013
2011-01-10,12:20,190,13,08,05,1013
2011-01-10,13:20,190,14,08,05,1011
2011-01-10,14:20,190,14,08,04,1010
2011-01-10,15:20,190,12,07,04,1010
2011-01-10,16:20,170,12,07,04,1009
2011-01-10,17:20,170,13,07,04,1008
2011-01-10,18:20,180,15,07,03,1007
2011-01-10,19:20,180,15,08,03,1006
2011-01-10,20:20,170,14,07,04,1005
2011-01-10,21:20,160,16,06,04,1004
2011-01-11,01:20,170,10,06,04,0999
2011-01-11,02:20,150,08,06,04,0999
2011-01-11,03:20,110,07,06,04,0998
2011-01-11,04:20,080,04,05,04,0997
2011-01-11,06:20,250,05,05,04,0998
2011-01-11,07:20,270,05,05,05,0998
2011-01-11,08:20,250,09,06,05,0999
2011-01-11,09:20,270,09,07,06,1001
2011-01-11,10:20,310,15,08,06,1002
2011-01-11,11:20,300,12,07,03,1004
2011-01-11,12:20,300,10,08,03,1005
2011-01-11,13:20,310,10,07,03,1006
2011-01-11,14:20,330,11,07,02,1008
2011-01-11,15:20,320,11,06,01,1010
2011-01-11,16:20,300,05,06,01,1012
2011-01-11,17:20,280,08,06,01,1013
2011-01-11,18:20,290,07,06,01,1015
2011-01-11,19:20,300,04,05,00,1016
2011-01-11,20:20,250,05,03,00,1016
2011-01-11,21:20,250,06,04,01,1017
2011-01-11,22:20,220,07,04,01,1017
2011-01-11,23:20,210,04,03,01,1016
2011-01-12,00:20,200,05,04,01,1016
2011-01-12,01:20,200,05,04,01,1016
2011-01-12,02:20,200,06,04,02,1016
2011-01-12,03:20,180,07,04,03,1014
2011-01-12,04:20,180,07,05,03,1013
2011-01-12,05:20,200,12,06,05,1011
2011-01-12,06:20,210,09,07,05,1011
2011-01-12,07:20,210,07,07,06,1010
2011-01-12,08:20,210,08,08,07,1010
2011-01-12,09:20,210,08,09,08,1009
2011-01-12,10:20,220,10,11,10,1009
2011-01-12,11:20,240,14,12,10,1010
2011-01-12,12:20,250,14,13,10,1009
2011-01-12,13:20,240,13,12,10,1009
2011-01-12,14:20,230,11,12,11,1009
2011-01-12,15:20,230,11,12,11,1009
2011-01-12,16:20,230,10,12,10,1009
2011-01-12,17:20,230,12,12,10,1009
2011-01-12,18:20,240,13,12,10,1009
2011-01-12,19:20,240,12,12,11,1009
2011-01-12,20:20,240,12,12,10,1010
2011-01-12,21:20,230,11,12,10,1010
2011-01-12,22:20,230,11,12,10,1010
2011-01-12,23:20,230,11,12,10,1010
2011-01-13,00:20,230,12,12,10,1010
2011-01-13,01:20,230,11,12,10,1009
2011-01-13,02:20,230,14,12,10,1009
2011-01-13,03:20,230,14,12,11,1009
2011-01-13,04:20,230,13,12,11,1008
2011-01-13,05:20,230,13,12,11,1008
2011-01-13,06:20,230,14,13,11,1008
2011-01-13,07:20,230,15,13,11,1009
2011-01-13,08:20,240,13,13,11,1009
2011-01-13,09:20,240,14,13,11,1010
2011-01-13,10:20,240,14,13,11,1010
2011-01-13,11:20,240,13,13,11,1010
2011-01-13,12:20,240,13,13,11,1010
2011-01-13,13:20,240,12,13,11,1010
2011-01-13,14:20,230,14,13,11,1010
2011-01-13,15:20,230,11,13,11,1010
2011-01-13,16:20,210,09,12,11,1010
2011-01-13,19:20,220,09,11,10,1010
2011-01-13,20:20,220,11,12,10,1009
2011-01-13,21:20,220,12,12,10,1009
2011-01-13,22:20,230,13,12,10,1009
2011-01-13,23:20,230,15,12,10,1009
2011-01-14,00:20,230,15,12,10,1008
2011-01-14,01:20,220,12,12,10,1008
2011-01-14,02:20,230,16,12,10,1008
2011-01-14,03:20,230,12,12,10,1008
2011-01-14,04:20,240,13,12,10,1008
2011-01-14,05:20,240,13,12,09,1008
2011-01-14,06:20,220,10,12,10,1009
2011-01-14,08:20,220,09,11,10,1009
2011-01-14,09:20,220,09,11,10,1009
2011-01-14,10:20,230,11,12,10,1009
2011-01-14,11:20,220,11,12,09,1008
2011-01-14,12:20,220,13,11,09,1009
2011-01-14,13:20,220,13,11,08,1008
2011-01-14,14:20,220,12,11,08,1008
2011-01-14,16:20,240,11,10,08,1009
2011-01-14,17:20,240,11,09,07,1010
2011-01-14,18:20,250,11,09,07,1011
2011-01-14,19:20,230,10,09,07,1012
2011-01-14,20:20,230,12,09,06,1012
2011-01-14,21:20,230,11,09,06,1014
2011-01-14,22:20,230,11,08,06,1014
2011-01-14,23:20,230,09,08,06,1014
2011-01-15,00:20,210,06,07,05,1015
2011-01-15,01:20,200,08,08,06,1015
2011-01-15,02:20,210,08,08,06,1015
2011-01-15,03:20,220,12,09,07,1015
2011-01-15,04:20,220,13,10,07,1015
2011-01-15,05:20,220,15,10,07,1014
2011-01-15,06:20,220,17,10,07,1014
2011-01-15,07:20,210,14,10,07,1013
2011-01-15,08:20,230,19,11,07,1015
2011-01-15,09:20,220,15,11,07,1014
2011-01-15,10:20,230,21,11,07,1015
2011-01-15,11:20,230,19,11,07,1015
2011-01-15,12:20,240,20,11,07,1015
2011-01-15,13:20,240,21,11,07,1015
2011-01-15,14:20,230,17,11,07,1015
2011-01-15,15:20,240,14,11,07,1015
2011-01-15,16:20,220,14,11,08,1015
2011-01-15,17:20,220,12,11,08,1015
2011-01-15,18:20,230,14,11,07,1016
2011-01-15,19:20,230,16,11,07,1016
2011-01-15,20:20,220,15,11,07,1016
2011-01-15,21:20,220,13,11,07,1016
2011-01-15,22:20,220,14,11,06,1017
2011-01-15,23:20,220,11,10,06,1016
2011-01-16,00:20,220,13,11,06,1016
2011-01-16,01:20,210,10,11,08,1016
2011-01-16,02:20,230,15,11,08,1016
2011-01-16,03:20,230,14,12,08,1016
2011-01-16,04:20,220,14,12,08,1016
2011-01-16,05:20,230,16,12,09,1015
2011-01-16,06:20,220,13,12,09,1016
2011-01-16,07:20,220,14,12,08,1016
2011-01-16,08:20,200,11,12,08,1016
2011-01-16,09:20,210,13,12,08,1017
2011-01-16,10:20,220,16,12,08,1017
2011-01-16,11:20,220,17,12,08,1017
2011-01-16,12:20,210,13,12,08,1016
2011-01-16,13:20,220,15,12,08,1016
2011-01-16,14:20,210,17,12,08,1016
2011-01-16,15:20,210,13,11,09,1016
2011-01-16,16:20,210,11,11,08,1016
2011-01-16,17:20,210,11,11,09,1016
2011-01-16,18:20,200,11,10,09,1017
2011-01-16,19:20,200,10,10,09,1017
2011-01-16,20:20,210,10,10,09,1017
2011-01-16,21:20,210,09,10,09,1017
2011-01-16,23:20,270,05,09,08,1019
2011-01-17,00:20,210,05,09,08,1019
2011-01-17,01:20,230,06,09,08,1020
2011-01-17,02:20,230,05,09,08,1019
2011-01-17,03:20,190,04,08,07,1019
2011-01-17,05:20,140,02,08,08,1019
2011-01-17,07:20,130,05,08,08,1017
2011-01-17,08:20,080,04,09,08,1017
2011-01-17,09:20,010,05,08,07,1017
2011-01-17,10:20,360,08,07,06,1016
2011-01-17,11:20,360,06,07,05,1017
2011-01-17,12:20,360,05,07,05,1017
2011-01-17,13:20,030,07,07,05,1018
2011-01-17,14:20,070,06,07,05,1018
2011-01-17,16:20,090,03,07,04,1019
2011-01-17,17:20,180,04,07,04,1020
2011-01-17,18:20,180,04,07,05,1021
2011-01-17,21:20,040,04,07,05,1021
2011-01-17,23:20,070,07,06,05,1020
2011-01-18,00:20,050,06,06,05,1021
2011-01-18,01:20,050,07,06,04,1021
2011-01-18,02:20,010,07,05,03,1021
2011-01-18,03:20,020,07,05,03,1022
2011-01-18,04:20,360,04,04,03,1022
2011-01-18,06:20,360,04,05,04,1023
2011-01-18,07:20,310,05,04,03,1024
2011-01-18,08:20,320,05,04,02,1026
2011-01-18,09:20,320,05,04,02,1027
2011-01-18,10:20,320,05,05,03,1027
2011-01-18,11:20,320,09,06,03,1028
2011-01-18,12:20,320,08,06,03,1028
2011-01-18,13:20,320,10,07,03,1029
2011-01-18,14:20,310,07,07,02,1029
2011-01-18,15:20,330,06,07,02,1029
2011-01-18,16:20,310,05,06,02,1030
2011-01-18,17:20,290,05,04,01,1031
2011-01-18,18:20,290,04,04,01,1031
2011-01-18,19:20,300,05,03,01,1032
2011-01-18,20:20,300,05,03,01,1032
2011-01-18,21:20,290,06,03,01,1032
2011-01-18,22:20,310,05,03,00,1033
2011-01-18,23:20,280,06,01,-01,1033
2011-01-19,00:20,270,04,01,-00,1034
2011-01-19,01:20,280,04,01,-01,1034
2011-01-19,02:20,270,04,01,-00,1034
2011-01-19,03:20,270,04,-00,-02,1034
2011-01-19,04:20,280,05,-00,-01,1034
2011-01-19,05:20,280,04,-01,-02,1034
2011-01-19,06:20,270,04,-01,-02,1034
2011-01-19,07:20,270,06,-00,-01,1034
2011-01-19,08:20,280,05,-01,-01,1035
2011-01-19,09:20,280,04,01,00,1035
2011-01-19,10:20,310,05,03,01,1035
2011-01-19,11:20,310,06,03,02,1035
2011-01-19,12:20,320,05,04,02,1035
2011-01-19,13:20,300,04,06,03,1034
2011-01-19,14:20,320,05,07,03,1034
2011-01-19,15:20,320,04,07,03,1034
2011-01-19,16:20,300,05,06,03,1035
2011-01-19,17:20,310,05,04,02,1035
2011-01-19,18:20,310,04,03,01,1035
2011-01-19,19:20,300,05,03,02,1035
2011-01-19,20:20,310,05,03,01,1035
2011-01-19,21:20,310,05,03,02,1035
2011-01-19,22:20,320,04,03,01,1035
2011-01-19,23:20,320,05,03,01,1035
2011-01-20,00:20,320,04,03,01,1035
2011-01-20,01:20,320,04,02,01,1035
2011-01-20,02:20,330,04,02,00,1035
2011-01-20,03:20,330,05,02,00,1035
2011-01-20,04:20,330,06,02,00,1035
2011-01-20,05:20,330,05,02,00,1035
2011-01-20,06:20,320,05,02,-00,1035
2011-01-20,08:20,320,04,02,00,1036
2011-01-20,09:20,350,04,03,01,1036
2011-01-20,10:20,360,05,04,01,1036
2011-01-20,11:20,020,04,04,02,1037
2011-01-20,12:20,030,04,05,02,1037
2011-01-20,13:20,360,05,05,02,1036
2011-01-20,14:20,350,05,05,03,1036
2011-01-20,15:20,360,06,05,03,1036
2011-01-20,16:20,020,04,05,03,1036
2011-01-20,17:20,350,04,05,03,1036
2011-01-20,19:20,350,04,04,02,1037
2011-01-20,20:20,360,03,05,03,1037
2011-01-20,21:20,020,05,05,02,1038
2011-01-20,22:20,360,03,05,02,1038
2011-01-20,23:20,360,05,05,03,1038
2011-01-21,00:20,030,04,04,02,1038
2011-01-21,02:20,360,04,04,02,1038
2011-01-21,05:20,350,04,03,00,1038
2011-01-21,07:20,310,04,02,-01,1038
2011-01-21,08:20,310,05,01,-01,1039
2011-01-21,09:20,330,07,-00,-03,1039
2011-01-21,10:20,320,06,-01,-03,1040
2011-01-21,11:20,300,04,00,-02,1039
2011-01-21,12:20,330,05,01,-02,1039
2011-01-21,13:20,320,06,02,-02,1038
2011-01-21,14:20,320,05,03,-02,1038
2011-01-21,15:20,350,04,03,-03,1038
2011-01-21,16:20,350,04,03,-02,1038
2011-01-21,18:20,360,03,01,-02,1039
2011-01-21,19:20,030,04,01,-02,1039
2011-01-21,21:20,010,05,00,-02,1040
2011-01-21,22:20,050,04,01,-00,1040
2011-01-22,00:20,040,04,01,-00,1040
2011-01-22,01:20,010,05,01,-00,1040
2011-01-22,02:20,340,04,01,-00,1039
2011-01-22,03:20,330,04,01,-00,1039
2011-01-22,04:20,290,04,01,-00,1039
2011-01-22,05:20,300,04,01,-00,1038
2011-01-22,06:20,300,04,01,-00,1038
2011-01-22,07:20,290,04,01,-00,1038
2011-01-22,09:20,350,05,03,01,1038
2011-01-22,11:20,360,06,04,02,1037
2011-01-22,12:20,010,08,05,03,1036
2011-01-22,13:20,010,11,06,03,1036
2011-01-22,14:20,010,07,06,04,1035
2011-01-22,15:20,020,10,07,03,1035
2011-01-22,16:20,010,07,06,03,1035
2011-01-22,17:20,020,08,06,03,1035
2011-01-22,18:20,030,08,07,03,1035
2011-01-22,19:20,030,12,07,03,1035
2011-01-22,20:20,030,09,06,03,1035
2011-01-22,21:20,030,08,06,03,1035
2011-01-22,22:20,040,09,06,03,1035
2011-01-22,23:20,030,09,06,04,1035
2011-01-23,00:20,030,09,07,04,1035
2011-01-23,01:20,020,05,06,04,1035
2011-01-23,02:20,020,06,06,05,1035
2011-01-23,03:20,010,08,06,05,1034
2011-01-23,04:20,020,07,06,04,1034
2011-01-23,05:20,030,06,06,04,1034
2011-01-23,06:20,010,07,06,04,1034
2011-01-23,07:20,020,07,06,04,1034
2011-01-23,08:20,020,07,06,04,1034
2011-01-23,09:20,020,06,06,04,1034
2011-01-23,10:20,020,07,06,03,1034
2011-01-23,11:20,360,07,07,04,1034
2011-01-23,12:20,010,09,07,05,1034
2011-01-23,13:20,010,08,07,05,1034
2011-01-23,14:20,010,06,08,05,1034
2011-01-23,15:20,020,06,08,05,1033
2011-01-23,16:20,020,07,08,04,1033
2011-01-23,17:20,010,06,07,04,1034
2011-01-23,18:20,360,07,07,05,1034
2011-01-23,19:20,360,09,07,05,1034
2011-01-23,20:20,010,08,07,04,1034
2011-01-23,21:20,010,07,07,04,1033
2011-01-23,22:20,360,07,07,04,1033
2011-01-23,23:20,360,07,07,04,1033
2011-01-24,00:20,360,06,07,04,1033
2011-01-24,01:20,360,06,07,04,1033
2011-01-24,02:20,360,05,06,05,1033
2011-01-24,03:20,360,06,07,04,1033
2011-01-24,04:20,360,06,07,04,1033
2011-01-24,05:20,360,07,06,04,1033
2011-01-24,06:20,010,07,06,03,1033
2011-01-24,07:20,010,06,06,03,1033
2011-01-24,08:20,360,06,06,03,1033
2011-01-24,09:20,350,04,06,03,1033
2011-01-24,10:20,340,05,06,03,1033
2011-01-24,11:20,320,06,07,03,1032
2011-01-24,12:20,310,07,07,03,1031
2011-01-24,13:20,320,06,07,02,1030
2011-01-24,14:20,310,08,07,02,1030
2011-01-24,15:20,310,08,07,02,1029
2011-01-24,16:20,310,06,06,02,1029
2011-01-24,17:20,300,04,05,03,1028
2011-01-24,18:20,290,05,05,03,1028
2011-01-24,19:20,280,06,04,03,1028
2011-01-24,20:20,290,05,03,02,1027
2011-01-24,21:20,270,06,03,02,1026
2011-01-24,22:20,270,05,02,01,1026
2011-01-24,23:20,280,05,02,01,1025
2011-01-25,00:20,260,04,02,01,1024
2011-01-25,01:20,280,08,04,02,1024
2011-01-25,02:20,280,09,05,03,1023
2011-01-25,03:20,290,09,05,03,1022
2011-01-25,04:20,280,07,05,03,1022
2011-01-25,05:20,280,10,05,03,1021
2011-01-25,06:20,290,09,05,03,1020
2011-01-25,07:20,280,09,06,03,1020
2011-01-25,08:20,290,10,06,04,1020
2011-01-25,09:20,280,09,06,04,1019
2011-01-25,10:20,280,09,07,05,1019
2011-01-25,11:20,290,10,08,05,1018
2011-01-25,12:20,290,10,08,05,1017
2011-01-25,13:20,280,11,08,06,1016
2011-01-25,14:20,280,10,08,06,1015
2011-01-25,15:20,270,09,08,06,1014
2011-01-25,16:20,280,08,07,06,1013
2011-01-25,17:20,280,09,08,06,1013
2011-01-25,18:20,270,08,07,06,1012
2011-01-25,19:20,270,07,07,06,1012
2011-01-25,20:20,280,08,07,06,1011
2011-01-25,21:20,280,07,07,06,1011
2011-01-25,22:20,280,05,07,06,1011
2011-01-25,22:20,300,05,07,06,1011
2011-01-25,23:20,270,05,07,06,1010
2011-01-26,00:20,270,04,06,05,1009
2011-01-26,01:20,300,04,06,05,1009
2011-01-26,02:20,300,03,06,05,1008
2011-01-26,03:20,330,03,06,05,1009
2011-01-26,04:20,360,05,06,05,1008
2011-01-26,05:20,050,04,06,05,1008
2011-01-26,07:20,030,05,07,05,1008
2011-01-26,08:20,020,05,07,05,1009
2011-01-26,09:20,020,08,07,04,1009
2011-01-26,10:20,010,07,07,04,1009
2011-01-26,11:20,020,06,07,04,1009
2011-01-26,12:20,020,07,07,04,1009
2011-01-26,13:20,020,06,07,05,1009
2011-01-26,14:20,020,05,07,05,1009
2011-01-26,15:20,030,09,07,05,1010
2011-01-26,16:20,060,12,05,03,1011
2011-01-26,17:20,060,12,05,02,1012
2011-01-26,18:20,050,10,05,02,1013
2011-01-26,19:20,060,09,04,01,1014
2011-01-26,20:20,060,08,04,00,1015
2011-01-26,22:20,060,11,03,-00,1016
2011-01-26,23:20,060,09,02,-02,1016
2011-01-27,00:20,050,10,02,-02,1017
2011-01-27,01:20,050,09,02,-03,1017
2011-01-27,02:20,050,10,02,-03,1018
2011-01-27,03:20,040,08,02,-03,1018
2011-01-27,04:20,030,08,02,-03,1018
2011-01-27,05:20,050,08,02,-03,1019
2011-01-27,06:20,040,08,02,-03,1019
2011-01-27,07:20,040,09,02,-03,1020
2011-01-27,08:20,050,08,02,-04,1021
2011-01-27,09:20,050,09,02,-04,1021
2011-01-27,10:20,060,08,02,-04,1022
2011-01-27,11:20,040,08,02,-03,1022
2011-01-27,12:20,050,09,03,-03,1021
2011-01-27,13:20,050,10,03,-03,1021
2011-01-27,14:20,050,08,03,-02,1021
2011-01-27,15:20,050,10,03,-02,1021
2011-01-27,16:20,060,12,03,-04,1022
2011-01-27,17:20,060,11,02,-04,1022
2011-01-27,18:20,070,10,02,-05,1023
2011-01-27,19:20,070,12,02,-06,1023
2011-01-27,20:20,060,11,02,-05,1023
2011-01-27,21:20,060,10,01,-05,1024
2011-01-27,22:20,060,11,01,-05,1024
2011-01-27,23:20,060,11,01,-05,1024
2011-01-28,00:20,060,11,01,-05,1024
2011-01-28,01:20,070,11,01,-05,1024
2011-01-28,02:20,060,11,01,-06,1024
2011-01-28,03:20,060,07,01,-05,1024
2011-01-28,04:20,070,09,01,-05,1024
2011-01-28,05:20,060,10,01,-05,1024
2011-01-28,06:20,060,11,01,-05,1023
2011-01-28,07:20,060,09,01,-06,1024
2011-01-28,08:20,060,11,01,-06,1024
2011-01-28,09:20,060,12,01,-06,1024
2011-01-28,10:20,070,11,01,-06,1024
2011-01-28,11:20,070,11,01,-06,1024
2011-01-28,12:20,070,13,01,-06,1024
2011-01-28,13:20,060,11,02,-06,1023
2011-01-28,14:20,060,10,01,-06,1023
2011-01-28,15:20,070,10,01,-05,1022
2011-01-28,16:20,050,09,01,-05,1022
2011-01-28,17:20,050,07,01,-05,1022
2011-01-28,18:20,060,09,01,-05,1022
2011-01-28,19:20,060,07,00,-05,1022
2011-01-28,20:20,040,06,00,-04,1022
2011-01-28,21:20,040,08,00,-04,1022
2011-01-28,22:20,050,07,00,-04,1022
2011-01-28,23:20,050,06,00,-04,1022
2011-01-29,00:20,050,06,01,-03,1021
2011-01-29,01:20,050,05,01,-03,1021
2011-01-29,02:20,040,05,00,-03,1021
2011-01-29,03:20,040,05,00,-03,1021
2011-01-29,04:20,020,05,00,-03,1021
2011-01-29,05:20,020,06,00,-03,1021
2011-01-29,06:20,030,07,00,-03,1021
2011-01-29,07:20,030,07,00,-04,1022
2011-01-29,08:20,040,06,01,-03,1022
2011-01-29,09:20,040,07,01,-04,1023
2011-01-29,10:20,040,07,01,-04,1023
2011-01-29,11:20,060,07,01,-03,1023
2011-01-29,12:20,070,09,01,-03,1023
